"","sub","trial","condition","stim","correct","RT"
"16709",85,9,3,1,1,0.97
"16710",85,10,3,1,1,1.08
"16711",85,11,3,0,0,2.62
"16712",85,12,3,0,1,2.95
"16713",85,13,3,1,1,1.19
"16714",85,14,3,0,1,1.09
"16715",85,15,3,0,1,1.63
"16716",85,16,3,1,1,1.41
"16717",85,17,3,0,1,3.71
"16718",85,18,3,1,1,1.52
"16719",85,19,3,1,0,1.31
"16720",85,20,3,1,1,1.08
"16721",85,21,3,0,1,1.74
"16722",85,22,3,1,1,1.08
"16723",85,23,3,0,1,2.51
"16724",85,24,3,0,1,1.52
"16725",85,25,3,0,1,1.41
"16726",85,26,3,1,0,0.86
"16727",85,27,3,0,0,1.74
"16728",85,28,3,0,0,1.96
"16729",85,29,3,1,1,0.97
"16730",85,30,3,0,1,2.18
"16731",85,31,3,1,0,2.72
"16732",85,32,3,1,1,1.19
"16733",85,33,3,0,0,2.73
"16734",85,34,3,0,1,1.63
"16735",85,35,3,1,0,0.98
"16736",85,36,3,1,1,1.19
"16737",85,37,3,1,1,0.86
"16738",85,38,3,0,1,1.41
"16739",85,39,3,1,0,0.97
"16740",85,40,3,1,0,1.96
"16741",85,41,3,0,1,1.3
"16742",85,42,3,0,1,1.08
"16743",85,43,3,0,0,2.51
"16744",85,44,3,1,0,1.41
"16745",85,45,3,0,0,1.74
"16746",85,46,3,1,1,1.41
"16747",85,47,3,1,0,1.41
"16748",85,48,3,1,1,3.27
"16749",85,49,3,0,1,1.41
"16750",85,50,3,0,1,1.3
"16751",85,51,3,0,1,2.94
"16752",85,52,3,1,0,1.74
"16753",85,53,3,1,0,1.19
"16754",85,54,3,1,1,2.07
"16755",85,55,3,1,1,2.5
"16756",85,56,3,0,1,1.74
"16757",85,57,3,1,1,1.41
"16758",85,58,3,1,1,0.97
"16759",85,59,3,0,1,1.63
"16760",85,60,3,0,1,2.18
"16761",85,61,3,1,1,1.41
"16762",85,62,3,1,0,1.19
"16763",85,63,3,0,1,1.63
"16764",85,64,3,0,1,1.19
"16765",85,65,3,0,1,1.85
"16766",85,66,3,0,0,1.41
"16767",85,67,3,0,1,1.63
"16768",85,68,3,0,1,0.98
"16769",85,69,3,0,1,1.09
"16770",85,70,3,0,1,2.51
"16771",85,71,3,0,1,1.08
"16772",85,72,3,1,0,1.52
"16773",85,73,3,1,1,0.86
"16774",85,74,3,0,1,1.64
"16775",85,75,3,1,1,1.85
"16776",85,76,3,0,0,2.18
"16777",85,77,3,0,1,1.08
"16778",85,78,3,0,0,1.63
"16779",85,79,3,1,0,1.52
"16780",85,80,3,1,1,1.3
"16781",85,81,3,0,1,1.3
"16782",85,82,3,1,0,1.74
"16783",85,83,3,1,1,1.3
"16784",85,84,3,1,1,1.41
"16785",85,85,3,1,1,1.63
"16786",85,86,3,0,1,2.29
"16787",85,87,3,1,1,1.08
"16788",85,88,3,1,0,0.97
"16789",85,89,3,0,1,1.2
"16790",85,90,3,1,1,2.17
"16791",85,91,3,0,1,1.3
"16792",85,92,3,1,0,1.96
"16793",85,93,3,0,0,1.31
"16794",85,94,3,1,0,2.07
"16795",85,95,3,0,0,3.49
"16796",85,96,3,1,1,1.3
"16797",85,97,3,0,0,1.41
"16798",85,98,3,0,0,1.85
"16799",85,99,3,1,1,1.74
"16800",85,100,3,1,1,2.07
"16801",86,1,2,0,1,2.62
"16802",86,2,2,0,1,1.63
"16803",86,3,2,0,0,2.18
"16804",86,4,2,0,1,1.97
"16805",86,5,2,0,0,1.63
"16806",86,6,2,0,1,1.63
"16807",86,7,2,0,1,2.18
"16808",86,8,2,0,1,0.98
"16809",86,9,2,0,0,1.53
"16810",86,10,2,0,1,1.53
"16811",86,11,2,0,1,1.41
"16812",86,12,2,0,0,2.07
"16813",86,13,2,0,0,1.96
"16814",86,14,2,0,0,1.41
"16815",86,15,2,0,1,2.73
"16816",86,16,2,0,0,1.63
"16817",86,17,2,0,1,1.2
"16818",86,18,2,0,1,1.97
"16819",86,19,2,0,1,2.51
"16820",86,20,2,0,1,1.53
"16821",86,21,2,0,0,1.42
"16822",86,22,2,0,1,2.29
"16823",86,23,2,0,1,1.97
"16824",86,24,2,0,0,1.85
"16825",86,25,2,0,1,1.08
"16826",86,26,2,0,0,1.75
"16827",86,27,2,0,1,2.4
"16828",86,28,2,0,0,2.62
"16829",86,29,2,0,1,1.09
"16830",86,30,2,0,0,2.62
"16831",86,31,2,0,1,1.63
"16832",86,32,2,0,1,1.31
"16833",86,33,2,0,1,1.64
"16834",86,34,2,0,1,1.85
"16835",86,35,2,0,1,1.19
"16836",86,36,2,0,1,1.3
"16837",86,37,2,0,1,1.86
"16838",86,38,2,0,0,1.63
"16839",86,39,2,0,1,1.42
"16840",86,40,2,0,0,1.53
"16841",86,41,2,0,1,1.64
"16842",86,42,2,0,0,2.29
"16843",86,43,2,0,1,1.2
"16844",86,44,2,0,1,2.84
"16845",86,45,2,0,1,2.08
"16846",86,46,2,0,1,2.07
"16847",86,47,2,0,1,2.18
"16848",86,48,2,0,0,1.64
"16849",86,49,2,0,1,1.75
"16850",86,50,2,0,1,1.74
"16851",86,51,2,1,1,1.85
"16852",86,52,2,1,1,1.08
"16853",86,53,2,1,1,1.52
"16854",86,54,2,1,0,1.08
"16855",86,55,2,1,1,1.52
"16856",86,56,2,1,0,0.97
"16857",86,57,2,1,1,2.07
"16858",86,58,2,1,1,1.08
"16859",86,59,2,1,1,1.3
"16860",86,60,2,1,1,0.86
"16861",86,61,2,1,1,1.41
"16862",86,62,2,1,1,1.96
"16863",86,63,2,1,0,1.41
"16864",86,64,2,1,1,1.08
"16865",86,65,2,1,0,0.97
"16866",86,66,2,1,1,1.41
"16867",86,67,2,1,1,1.63
"16868",86,68,2,1,1,1.08
"16869",86,69,2,1,0,1.52
"16870",86,70,2,1,1,0.75
"16871",86,71,2,1,1,1.63
"16872",86,72,2,1,0,1.41
"16873",86,73,2,1,0,1.74
"16874",86,74,2,1,0,1.85
"16875",86,75,2,1,0,1.74
"16876",86,76,2,1,1,1.3
"16877",86,77,2,1,1,1.52
"16878",86,78,2,1,1,1.19
"16879",86,79,2,1,1,1.41
"16880",86,80,2,1,1,1.63
"16881",86,81,2,1,1,1.08
"16882",86,82,2,1,1,1.3
"16883",86,83,2,1,1,0.75
"16884",86,84,2,1,1,1.3
"16885",86,85,2,1,1,0.97
"16886",86,86,2,1,0,1.08
"16887",86,87,2,1,0,1.19
"16888",86,88,2,1,1,1.41
"16889",86,89,2,1,0,1.19
"16890",86,90,2,1,0,1.41
"16891",86,91,2,1,0,0.76
"16892",86,92,2,1,1,1.85
"16893",86,93,2,1,0,1.97
"16894",86,94,2,1,1,0.97
"16895",86,95,2,1,1,1.08
"16896",86,96,2,1,1,0.97
"16897",86,97,2,1,0,1.41
"16898",86,98,2,1,1,0.97
"16899",86,99,2,1,1,1.08
"16900",86,100,2,1,1,0.97
"16901",86,1,3,0,1,1.73
"16902",86,2,3,0,1,1.08
"16903",86,3,3,0,1,1.31
"16904",86,4,3,1,1,1.08
"16905",86,5,3,0,0,1.74
"16906",86,6,3,0,1,1.53
"16907",86,7,3,1,0,1.08
"16908",86,8,3,1,1,0.86
"16909",86,9,3,0,1,1.31
"16910",86,10,3,0,1,0.86
"16911",86,11,3,0,0,1.97
"16912",86,12,3,0,0,1.53
"16913",86,13,3,0,0,3.61
"16914",86,14,3,1,0,1.19
"16915",86,15,3,0,1,1.42
"16916",86,16,3,1,1,1.41
"16917",86,17,3,1,0,0.97
"16918",86,18,3,1,0,0.86
"16919",86,19,3,1,1,1.96
"16920",86,20,3,1,0,1.52
"16921",86,21,3,0,1,1.42
"16922",86,22,3,1,1,1.74
"16923",86,23,3,0,1,1.53
"16924",86,24,3,0,0,1.53
"16925",86,25,3,1,0,1.3
"16926",86,26,3,0,0,1.42
"16927",86,27,3,0,0,1.63
"16928",86,28,3,0,1,1.09
"16929",86,29,3,0,1,1.96
"16930",86,30,3,0,0,1.53
"16931",86,31,3,0,0,1.97
"16932",86,32,3,1,0,1.52
"16933",86,33,3,0,1,1.08
"16934",86,34,3,0,1,2.51
"16935",86,35,3,1,1,1.52
"16936",86,36,3,0,1,1.74
"16937",86,37,3,1,1,1.08
"16938",86,38,3,1,1,1.85
"16939",86,39,3,0,1,1.53
"16940",86,40,3,0,1,1.42
"16941",86,41,3,0,1,2.08
"16942",86,42,3,1,1,1.3
"16943",86,43,3,1,0,1.41
"16944",86,44,3,1,1,1.85
"16945",86,45,3,1,1,0.97
"16946",86,46,3,1,1,0.97
"16947",86,47,3,1,1,1.52
"16948",86,48,3,0,1,1.42
"16949",86,49,3,1,0,1.3
"16950",86,50,3,0,1,1.86
"16951",86,51,3,0,0,1.31
"16952",86,52,3,0,1,1.19
"16953",86,53,3,0,0,1.52
"16954",86,54,3,1,1,1.19
"16955",86,55,3,1,0,1.74
"16956",86,56,3,1,0,0.97
"16957",86,57,3,1,1,1.85
"16958",86,58,3,0,1,1.86
"16959",86,59,3,1,0,0.97
"16960",86,60,3,0,1,3.05
"16961",86,61,3,1,1,1.3
"16962",86,62,3,1,1,1.08
"16963",86,63,3,0,0,2.07
"16964",86,64,3,0,0,2.73
"16965",86,65,3,1,1,1.08
"16966",86,66,3,1,1,1.08
"16967",86,67,3,0,0,1.42
"16968",86,68,3,1,0,1.41
"16969",86,69,3,0,0,2.17
"16970",86,70,3,1,0,0.97
"16971",86,71,3,1,1,0.86
"16972",86,72,3,0,0,1.85
"16973",86,73,3,1,1,0.97
"16974",86,74,3,1,0,0.86
"16975",86,75,3,0,1,1.31
"16976",86,76,3,1,1,1.41
"16977",86,77,3,1,1,0.97
"16978",86,78,3,0,1,2.08
"16979",86,79,3,0,1,1.42
"16980",86,80,3,0,0,2.29
"16981",86,81,3,0,0,1.97
"16982",86,82,3,1,1,1.3
"16983",86,83,3,0,0,1.74
"16984",86,84,3,0,0,1.42
"16985",86,85,3,1,0,1.3
"16986",86,86,3,0,1,1.52
"16987",86,87,3,1,1,1.19
"16988",86,88,3,0,0,1.52
"16989",86,89,3,1,1,1.85
"16990",86,90,3,1,1,1.3
"16991",86,91,3,1,1,1.63
"16992",86,92,3,0,0,1.31
"16993",86,93,3,1,0,1.08
"16994",86,94,3,1,0,1.41
"16995",86,95,3,1,0,1.41
"16996",86,96,3,0,0,1.75
"16997",86,97,3,1,1,1.63
"16998",86,98,3,0,0,2.62
"16999",86,99,3,1,0,1.19
"17000",86,100,3,1,1,1.08
"17001",87,1,3,1,0,3.82
"17002",87,2,3,0,0,5.46
"17003",87,3,3,1,0,0.1
"17004",87,4,3,0,0,1.63
"17005",87,5,3,1,0,3.38
"17006",87,6,3,0,0,2.62
"17007",87,7,3,0,0,1.74
"17008",87,8,3,1,0,1.3
"17009",87,9,3,1,0,1.85
"17010",87,10,3,0,1,2.29
"17011",87,11,3,1,0,2.07
"17012",87,12,3,0,0,4.7
"17013",87,13,3,0,0,3.05
"17014",87,14,3,0,1,3.93
"17015",87,15,3,0,1,2.4
"17016",87,16,3,1,1,1.52
"17017",87,17,3,0,0,15.3
"17018",87,18,3,1,0,1.96
"17019",87,19,3,1,0,2.94
"17020",87,20,3,1,0,0.86
"17021",87,21,3,0,0,3.6
"17022",87,22,3,1,0,1.19
"17023",87,23,3,1,0,1.85
"17024",87,24,3,0,0,2.07
"17025",87,25,3,0,1,2.07
"17026",87,26,3,0,0,1.52
"17027",87,27,3,0,0,2.07
"17028",87,28,3,0,0,1.63
"17029",87,29,3,0,0,1.63
"17030",87,30,3,0,1,1.96
"17031",87,31,3,1,0,1.63
"17032",87,32,3,1,1,1.63
"17033",87,33,3,1,0,1.74
"17034",87,34,3,1,0,1.19
"17035",87,35,3,0,0,4.04
"17036",87,36,3,1,0,1.19
"17037",87,37,3,0,1,1.63
"17038",87,38,3,0,0,1.63
"17039",87,39,3,1,0,2.18
"17040",87,40,3,1,1,1.74
"17041",87,41,3,1,0,1.63
"17042",87,42,3,1,0,2.28
"17043",87,43,3,0,0,3.6
"17044",87,44,3,0,1,3.27
"17045",87,45,3,0,1,1.85
"17046",87,46,3,0,0,2.4
"17047",87,47,3,1,0,1.63
"17048",87,48,3,0,0,4.26
"17049",87,49,3,0,0,3.61
"17050",87,50,3,1,0,1.96
"17051",87,51,3,0,0,2.4
"17052",87,52,3,1,1,3.05
"17053",87,53,3,1,0,1.3
"17054",87,54,3,1,0,1.64
"17055",87,55,3,0,0,8.08
"17056",87,56,3,1,0,1.63
"17057",87,57,3,1,0,1.08
"17058",87,58,3,1,0,1.74
"17059",87,59,3,0,1,4.47
"17060",87,60,3,0,0,1.19
"17061",87,61,3,0,0,2.61
"17062",87,62,3,1,1,1.84
"17063",87,63,3,0,0,2.61
"17064",87,64,3,1,0,1.19
"17065",87,65,3,0,1,2.51
"17066",87,66,3,0,0,2.51
"17067",87,67,3,0,0,1.85
"17068",87,68,3,1,1,1.85
"17069",87,69,3,1,0,1.08
"17070",87,70,3,1,0,1.85
"17071",87,71,3,1,0,1.08
"17072",87,72,3,1,0,2.18
"17073",87,73,3,0,0,1.85
"17074",87,74,3,0,0,1.52
"17075",87,75,3,1,1,2.39
"17076",87,76,3,0,0,1.74
"17077",87,77,3,1,0,1.52
"17078",87,78,3,1,0,1.19
"17079",87,79,3,1,0,1.08
"17080",87,80,3,1,0,1.08
"17081",87,81,3,1,0,1.86
"17082",87,82,3,0,0,4.8
"17083",87,83,3,0,0,4.26
"17084",87,84,3,1,0,1.08
"17085",87,85,3,1,0,0.97
"17086",87,86,3,0,0,1.42
"17087",87,87,3,0,0,1.75
"17088",87,88,3,0,1,2.07
"17089",87,89,3,1,1,2.72
"17090",87,90,3,1,0,1.52
"17091",87,91,3,1,0,1.41
"17092",87,92,3,0,1,1.74
"17093",87,93,3,0,1,2.95
"17094",87,94,3,1,0,1.42
"17095",87,95,3,1,0,1.41
"17096",87,96,3,1,0,11.3
"17097",87,97,3,0,0,2.62
"17098",87,98,3,0,1,2.18
"17099",87,99,3,0,0,1.42
"17100",87,100,3,0,1,2.07
"17101",87,1,1,1,1,5.57
"17102",87,2,1,1,1,1.63
"17103",87,3,1,1,0,1.41
"17104",87,4,1,1,0,1.85
"17105",87,5,1,1,1,2.94
"17106",87,6,1,1,1,2.18
"17107",87,7,1,1,0,1.52
"17108",87,8,1,1,1,1.3
"17109",87,9,1,1,0,1.85
"17110",87,10,1,1,1,1.63
"17111",87,11,1,1,1,1.3
"17112",87,12,1,1,0,1.3
"17113",87,13,1,1,1,2.18
"17114",87,14,1,1,1,1.19
"17115",87,15,1,1,0,0.86
"17116",87,16,1,1,1,2.29
"17117",87,17,1,1,1,1.3
"17118",87,18,1,1,1,1.3
"17119",87,19,1,1,1,1.41
"17120",87,20,1,1,0,1.19
"17121",87,21,1,1,1,1.74
"17122",87,22,1,1,0,1.08
"17123",87,23,1,1,1,1.52
"17124",87,24,1,1,0,1.08
"17125",87,25,1,1,0,1.52
"17126",87,26,1,1,1,3.05
"17127",87,27,1,1,1,1.19
"17128",87,28,1,1,1,1.63
"17129",87,29,1,1,1,1.74
"17130",87,30,1,1,1,2.72
"17131",87,31,1,1,0,0.97
"17132",87,32,1,1,1,0.97
"17133",87,33,1,1,0,2.18
"17134",87,34,1,1,1,1.41
"17135",87,35,1,1,1,1.41
"17136",87,36,1,1,1,1.19
"17137",87,37,1,1,1,1.3
"17138",87,38,1,1,1,1.08
"17139",87,39,1,1,0,1.41
"17140",87,40,1,1,1,1.3
"17141",87,41,1,1,1,0.97
"17142",87,42,1,1,1,1.52
"17143",87,43,1,1,1,1.96
"17144",87,44,1,1,1,1.52
"17145",87,45,1,1,0,1.74
"17146",87,46,1,1,1,2.07
"17147",87,47,1,1,1,1.19
"17148",87,48,1,1,1,1.74
"17149",87,49,1,1,1,1.52
"17150",87,50,1,1,0,1.08
"17151",87,51,1,0,0,2.4
"17152",87,52,1,0,1,3.82
"17153",87,53,1,0,1,3.6
"17154",87,54,1,0,1,2.07
"17155",87,55,1,0,1,3.71
"17156",87,56,1,0,1,0.98
"17157",87,57,1,0,1,2.4
"17158",87,58,1,0,1,1.96
"17159",87,59,1,0,1,1.09
"17160",87,60,1,0,1,1.96
"17161",87,61,1,0,0,2.4
"17162",87,62,1,0,1,1.31
"17163",87,63,1,0,1,3.71
"17164",87,64,1,0,1,0.98
"17165",87,65,1,0,1,3.71
"17166",87,66,1,0,1,1.98
"17167",87,67,1,0,1,1.09
"17168",87,68,1,0,1,2.18
"17169",87,69,1,0,0,1.96
"17170",87,70,1,0,1,1.41
"17171",87,71,1,0,1,2.07
"17172",87,72,1,0,1,1.63
"17173",87,73,1,0,1,1.63
"17174",87,74,1,0,0,1.52
"17175",87,75,1,0,0,2.73
"17176",87,76,1,0,1,3.27
"17177",87,77,1,0,1,1.74
"17178",87,78,1,0,0,2.84
"17179",87,79,1,0,1,1.53
"17180",87,80,1,0,0,1.85
"17181",87,81,1,0,1,2.07
"17182",87,82,1,0,0,3.16
"17183",87,83,1,0,0,1.3
"17184",87,84,1,0,1,1.52
"17185",87,85,1,0,1,1.52
"17186",87,86,1,0,1,1.2
"17187",87,87,1,0,1,1.52
"17188",87,88,1,0,1,1.74
"17189",87,89,1,0,0,1.63
"17190",87,90,1,0,1,2.95
"17191",87,91,1,0,1,1.3
"17192",87,92,1,0,0,1.53
"17193",87,93,1,0,1,1.3
"17194",87,94,1,0,1,3.05
"17195",87,95,1,0,0,3.92
"17196",87,96,1,0,1,1.2
"17197",87,97,1,0,1,1.85
"17198",87,98,1,0,1,1.53
"17199",87,99,1,0,1,1.41
"17200",87,100,1,0,1,2.29
"17201",88,1,3,1,1,3.16
"17202",88,2,3,0,0,3.27
"17203",88,3,3,1,1,1.96
"17204",88,4,3,1,1,2.18
"17205",88,5,3,1,0,2.4
"17206",88,6,3,0,1,3.39
"17207",88,7,3,0,1,1.95
"17208",88,8,3,0,0,1.85
"17209",88,9,3,1,1,2.39
"17210",88,10,3,1,1,2.83
"17211",88,11,3,1,1,1.63
"17212",88,12,3,1,1,1.63
"17213",88,13,3,0,1,1.42
"17214",88,14,3,1,1,1.41
"17215",88,15,3,0,1,1.96
"17216",88,16,3,0,1,2.19
"17217",88,17,3,1,1,1.41
"17218",88,18,3,0,0,2.84
"17219",88,19,3,0,0,1.85
"17220",88,20,3,1,1,2.17
"17221",88,21,3,0,1,1.64
"17222",88,22,3,1,0,1.85
"17223",88,23,3,0,1,2.51
"17224",88,24,3,0,1,2.84
"17225",88,25,3,1,1,2.18
"17226",88,26,3,1,1,3.05
"17227",88,27,3,0,1,4.37
"17228",88,28,3,1,1,5.68
"17229",88,29,3,1,0,3.49
"17230",88,30,3,1,1,1.75
"17231",88,31,3,0,1,1.74
"17232",88,32,3,0,0,2.07
"17233",88,33,3,0,1,1.97
"17234",88,34,3,1,1,3.93
"17235",88,35,3,1,0,2.4
"17236",88,36,3,1,1,8.19
"17237",88,37,3,0,0,2.4
"17238",88,38,3,0,0,2.18
"17239",88,39,3,0,1,1.85
"17240",88,40,3,0,1,1.74
"17241",88,41,3,0,1,2.73
"17242",88,42,3,1,0,2.61
"17243",88,43,3,1,1,1.41
"17244",88,44,3,1,1,1.19
"17245",88,45,3,0,1,2.07
"17246",88,46,3,0,1,1.53
"17247",88,47,3,0,0,1.96
"17248",88,48,3,0,1,1.64
"17249",88,49,3,1,1,1.19
"17250",88,50,3,1,1,2.39
"17251",88,51,3,1,1,3.49
"17252",88,52,3,0,0,1.3
"17253",88,53,3,0,0,3.94
"17254",88,54,3,0,1,1.2
"17255",88,55,3,0,1,2.18
"17256",88,56,3,0,1,1.2
"17257",88,57,3,0,1,1.85
"17258",88,58,3,0,0,3.05
"17259",88,59,3,1,0,2.61
"17260",88,60,3,0,0,2.4
"17261",88,61,3,0,1,1.41
"17262",88,62,3,0,1,1.52
"17263",88,63,3,1,1,1.41
"17264",88,64,3,1,1,2.07
"17265",88,65,3,1,1,1.96
"17266",88,66,3,1,0,1.96
"17267",88,67,3,0,1,3.16
"17268",88,68,3,1,1,1.41
"17269",88,69,3,0,1,6.45
"17270",88,70,3,0,1,2.41
"17271",88,71,3,0,1,2.62
"17272",88,72,3,1,0,1.41
"17273",88,73,3,0,1,1.52
"17274",88,74,3,1,0,1.96
"17275",88,75,3,0,0,1.63
"17276",88,76,3,1,0,2.29
"17277",88,77,3,0,1,1.63
"17278",88,78,3,0,0,3.6
"17279",88,79,3,1,1,2.94
"17280",88,80,3,1,1,1.96
"17281",88,81,3,1,1,1.84
"17282",88,82,3,1,0,1.96
"17283",88,83,3,1,0,6.77
"17284",88,84,3,0,1,6.23
"17285",88,85,3,0,1,1.42
"17286",88,86,3,1,1,4.69
"17287",88,87,3,1,1,1.63
"17288",88,88,3,0,1,6.34
"17289",88,89,3,1,0,1.63
"17290",88,90,3,0,0,3.6
"17291",88,91,3,1,0,5.24
"17292",88,92,3,1,1,1.41
"17293",88,93,3,0,0,3.83
"17294",88,94,3,1,1,1.85
"17295",88,95,3,0,1,2.73
"17296",88,96,3,1,1,1.74
"17297",88,97,3,1,1,1.96
"17298",88,98,3,0,0,1.85
"17299",88,99,3,1,0,1.85
"17300",88,100,3,1,1,1.3
"17301",88,1,2,0,1,1.85
"17302",88,2,2,0,1,1.53
"17303",88,3,2,0,1,2.19
"17304",88,4,2,0,0,1.63
"17305",88,5,2,0,1,1.74
"17306",88,6,2,0,1,3.28
"17307",88,7,2,0,0,1.97
"17308",88,8,2,0,1,1.41
"17309",88,9,2,0,0,3.5
"17310",88,10,2,0,1,1.97
"17311",88,11,2,0,1,2.18
"17312",88,12,2,0,1,1.85
"17313",88,13,2,0,1,2.73
"17314",88,14,2,0,0,1.74
"17315",88,15,2,0,1,1.31
"17316",88,16,2,0,1,1.86
"17317",88,17,2,0,0,1.75
"17318",88,18,2,0,1,2.94
"17319",88,19,2,0,1,2.08
"17320",88,20,2,0,1,1.63
"17321",88,21,2,0,1,2.29
"17322",88,22,2,0,0,5.13
"17323",88,23,2,0,0,2.73
"17324",88,24,2,0,1,2.4
"17325",88,25,2,0,1,3.82
"17326",88,26,2,0,1,2.73
"17327",88,27,2,0,1,2.07
"17328",88,28,2,0,0,3.06
"17329",88,29,2,0,0,5.79
"17330",88,30,2,0,1,4.15
"17331",88,31,2,0,0,1.85
"17332",88,32,2,0,1,2.4
"17333",88,33,2,0,0,3.06
"17334",88,34,2,0,1,3.28
"17335",88,35,2,0,0,2.84
"17336",88,36,2,0,1,1.64
"17337",88,37,2,0,1,2.07
"17338",88,38,2,0,1,2.84
"17339",88,39,2,0,1,5.9
"17340",88,40,2,0,1,2.19
"17341",88,41,2,0,1,2.51
"17342",88,42,2,0,0,1.97
"17343",88,43,2,0,1,13.2
"17344",88,44,2,0,1,1.74
"17345",88,45,2,0,0,1.74
"17346",88,46,2,0,1,3.61
"17347",88,47,2,0,0,2.73
"17348",88,48,2,0,1,2.4
"17349",88,49,2,0,1,3.16
"17350",88,50,2,0,0,2.52
"17351",88,51,2,1,1,3.39
"17352",88,52,2,1,0,1.95
"17353",88,53,2,1,0,1.63
"17354",88,54,2,1,1,0.86
"17355",88,55,2,1,0,1.85
"17356",88,56,2,1,0,1.41
"17357",88,57,2,1,0,4.8
"17358",88,58,2,1,1,11.1
"17359",88,59,2,1,0,1.85
"17360",88,60,2,1,0,2.07
"17361",88,61,2,1,0,7.76
"17362",88,62,2,1,1,6.11
"17363",88,63,2,1,1,2.94
"17364",88,64,2,1,0,13
"17365",88,65,2,1,1,3.05
"17366",88,66,2,1,1,1.85
"17367",88,67,2,1,1,1.74
"17368",88,68,2,1,1,1.74
"17369",88,69,2,1,1,1.96
"17370",88,70,2,1,0,2.61
"17371",88,71,2,1,1,1.3
"17372",88,72,2,1,1,2.07
"17373",88,73,2,1,1,2.07
"17374",88,74,2,1,1,2.4
"17375",88,75,2,1,0,1.74
"17376",88,76,2,1,1,4.36
"17377",88,77,2,1,1,11
"17378",88,78,2,1,0,18.3
"17379",88,79,2,1,0,1.63
"17380",88,80,2,1,1,1.52
"17381",88,81,2,1,0,1.85
"17382",88,82,2,1,1,1.96
"17383",88,83,2,1,0,1.41
"17384",88,84,2,1,1,2.61
"17385",88,85,2,1,0,2.61
"17386",88,86,2,1,0,2.18
"17387",88,87,2,1,1,1.41
"17388",88,88,2,1,0,2.94
"17389",88,89,2,1,1,2.94
"17390",88,90,2,1,0,1.41
"17391",88,91,2,1,0,1.96
"17392",88,92,2,1,0,1.96
"17393",88,93,2,1,0,2.39
"17394",88,94,2,1,0,5.24
"17395",88,95,2,1,1,5.9
"17396",88,96,2,1,0,2.07
"17397",88,97,2,1,0,1.52
"17398",88,98,2,1,1,1.52
"17399",88,99,2,1,1,1.85
"17400",88,100,2,1,0,2.5
"17401",89,1,1,1,0,2.72
"17402",89,2,1,1,1,1.2
"17403",89,3,1,1,1,0.97
"17404",89,4,1,1,1,0.97
"17405",89,5,1,1,1,1.52
"17406",89,6,1,1,1,0.99
"17407",89,7,1,1,0,1.41
"17408",89,8,1,1,1,1.19
"17409",89,9,1,1,1,1.52
"17410",89,10,1,1,1,1.74
"17411",89,11,1,1,1,1.19
"17412",89,12,1,1,1,0.75
"17413",89,13,1,1,0,1.53
"17414",89,14,1,1,0,1.19
"17415",89,15,1,1,1,1.74
"17416",89,16,1,1,1,1.19
"17417",89,17,1,1,1,1.52
"17418",89,18,1,1,1,1.85
"17419",89,19,1,1,1,0.97
"17420",89,20,1,1,1,1.19
"17421",89,21,1,1,1,1.19
"17422",89,22,1,1,0,2.07
"17423",89,23,1,1,1,1.74
"17424",89,24,1,1,1,1.08
"17425",89,25,1,1,0,1.3
"17426",89,26,1,1,0,0.97
"17427",89,27,1,1,1,1.85
"17428",89,28,1,1,1,1.08
"17429",89,29,1,1,1,0.97
"17430",89,30,1,1,1,0.86
"17431",89,31,1,1,1,1.42
"17432",89,32,1,1,0,1.63
"17433",89,33,1,1,1,0.86
"17434",89,34,1,1,1,1.3
"17435",89,35,1,1,1,1.97
"17436",89,36,1,1,1,1.19
"17437",89,37,1,1,0,1.63
"17438",89,38,1,1,1,1.08
"17439",89,39,1,1,1,2.83
"17440",89,40,1,1,1,0.86
"17441",89,41,1,1,0,1.74
"17442",89,42,1,1,0,0.97
"17443",89,43,1,1,1,2.06
"17444",89,44,1,1,1,1.52
"17445",89,45,1,1,1,3.05
"17446",89,46,1,1,0,1.52
"17447",89,47,1,1,1,0.75
"17448",89,48,1,1,1,1.52
"17449",89,49,1,1,1,1.08
"17450",89,50,1,1,1,2.07
"17451",89,51,1,0,1,1.96
"17452",89,52,1,0,1,1.41
"17453",89,53,1,0,0,1.52
"17454",89,54,1,0,1,1.75
"17455",89,55,1,0,0,1.52
"17456",89,56,1,0,1,1.08
"17457",89,57,1,0,1,1.19
"17458",89,58,1,0,1,1.08
"17459",89,59,1,0,1,1.3
"17460",89,60,1,0,1,2.94
"17461",89,61,1,0,1,1.86
"17462",89,62,1,0,1,1.3
"17463",89,63,1,0,0,1.41
"17464",89,64,1,0,1,1.74
"17465",89,65,1,0,1,1.52
"17466",89,66,1,0,1,2.5
"17467",89,67,1,0,1,1.96
"17468",89,68,1,0,0,1.63
"17469",89,69,1,0,1,1.3
"17470",89,70,1,0,0,1.19
"17471",89,71,1,0,1,2.17
"17472",89,72,1,0,0,1.3
"17473",89,73,1,0,0,1.85
"17474",89,74,1,0,1,1.41
"17475",89,75,1,0,1,1.19
"17476",89,76,1,0,1,1.52
"17477",89,77,1,0,1,2.18
"17478",89,78,1,0,1,1.96
"17479",89,79,1,0,0,1.85
"17480",89,80,1,0,1,0.98
"17481",89,81,1,0,1,1.08
"17482",89,82,1,0,1,1.41
"17483",89,83,1,0,1,1.08
"17484",89,84,1,0,0,1.08
